Question Type,No. of students attended the question,Time Taken ,Number of times MCQ option change,No. of Times compilation,No. of Hints used,Programming Language,Feedback,Correct,Wrong,Partially Correct,Maximum mark,Difficulty
3,522953,1699,0,0,0,0,2,392214.75,130738.25,0,73,EASY
3,306100,7396,0,0,0,0,0,229575,76525,0,63,HARD
3,223976,3060,0,0,0,0,2,167982,55994,0,94,EASY
3,4620852,4517,0,0,0,0,2,3465639,1155213,0,48,EASY
3,5344340,3221,0,0,0,0,2,4008255,1336085,0,59,EASY
3,2638670,8380,0,0,0,0,2,1979002.5,659667.5,0,60,EASY
3,4753997,5408,0,0,0,0,1,3565497.75,1188499.25,0,58,MEDIUM
3,6461823,8733,0,0,0,0,1,4846367.25,1615455.75,0,52,MEDIUM
3,2503239,340,0,0,0,0,0,1877429.25,625809.75,0,23,HARD
3,2023938,3065,0,0,0,0,1,1517953.5,505984.5,0,89,MEDIUM
3,180232,1336,0,0,0,0,2,135174,45058,0,94,EASY
3,5674687,6370,0,0,0,0,1,4256015.25,1418671.75,0,34,MEDIUM
3,489247,6738,0,0,0,0,2,366935.25,122311.75,0,60,EASY
3,2371574,7827,0,0,0,0,1,1778680.5,592893.5,0,98,MEDIUM
3,6645728,1979,0,0,0,0,2,4984296,1661432,0,65,EASY
3,928296,2948,0,0,0,0,2,696222,232074,0,45,EASY
3,4191839,8741,0,0,0,0,1,3143879.25,1047959.75,0,74,MEDIUM
3,3252122,5359,0,0,0,0,2,2439091.5,813030.5,0,11,EASY
3,3894418,8039,0,0,0,0,2,2920813.5,973604.5,0,90,EASY
3,2552469,3522,0,0,0,0,2,1914351.75,638117.25,0,63,EASY
3,494211,8216,0,0,0,0,0,370658.25,123552.75,0,45,HARD
3,1058877,4860,0,0,0,0,0,794157.75,264719.25,0,93,HARD
3,1841873,7945,0,0,0,0,0,1381404.75,460468.25,0,20,HARD
3,1140827,3645,0,0,0,0,0,855620.25,285206.75,0,100,HARD
3,146308,7433,0,0,0,0,0,109731,36577,0,59,HARD
3,3995013,8111,0,0,0,0,1,2996259.75,998753.25,0,19,MEDIUM
3,707209,8913,0,0,0,0,2,530406.75,176802.25,0,43,EASY
3,1166401,2926,0,0,0,0,2,874800.75,291600.25,0,38,EASY
3,3448312,2793,0,0,0,0,0,2586234,862078,0,88,HARD
3,4330770,4956,0,0,0,0,1,3248077.5,1082692.5,0,32,MEDIUM
3,4408939,588,0,0,0,0,2,3306704.25,1102234.75,0,97,EASY
3,5754398,1434,0,0,0,0,1,4315798.5,1438599.5,0,23,MEDIUM
3,5176539,7808,0,0,0,0,1,3882404.25,1294134.75,0,59,MEDIUM
3,5458874,5150,0,0,0,0,0,4094155.5,1364718.5,0,97,HARD
3,6238975,6997,0,0,0,0,1,4679231.25,1559743.75,0,48,MEDIUM
3,6360830,1408,0,0,0,0,0,4770622.5,1590207.5,0,45,HARD
3,2943922,4692,0,0,0,0,0,2207941.5,735980.5,0,41,HARD
3,4915111,2976,0,0,0,0,0,3686333.25,1228777.75,0,98,HARD
3,2828354,3151,0,0,0,0,1,2121265.5,707088.5,0,67,MEDIUM
3,6009155,8809,0,0,0,0,0,4506866.25,1502288.75,0,31,HARD
3,4228072,5398,0,0,0,0,2,3171054,1057018,0,20,EASY
3,589440,498,0,0,0,0,0,442080,147360,0,52,HARD
3,6723813,2463,0,0,0,0,1,5042859.75,1680953.25,0,57,MEDIUM
3,130735,3140,0,0,0,0,1,98051.25,32683.75,0,12,MEDIUM
3,3454491,7553,0,0,0,0,1,2590868.25,863622.75,0,20,MEDIUM
3,2656281,1140,0,0,0,0,0,1992210.75,664070.25,0,97,HARD
3,5186276,4637,0,0,0,0,1,3889707,1296569,0,37,MEDIUM
3,6212569,5558,0,0,0,0,1,4659426.75,1553142.25,0,49,MEDIUM
3,6433349,6057,0,0,0,0,2,4825011.75,1608337.25,0,17,EASY
3,4388360,6933,0,0,0,0,2,3291270,1097090,0,17,EASY
3,1978769,6145,0,0,0,0,2,1484076.75,494692.25,0,49,EASY
3,2400761,5074,0,0,0,0,0,1800570.75,600190.25,0,100,HARD
3,2878083,7091,0,0,0,0,2,2158562.25,719520.75,0,64,EASY
3,4636522,5289,0,0,0,0,2,3477391.5,1159130.5,0,52,EASY
3,1007982,6819,0,0,0,0,0,755986.5,251995.5,0,95,HARD
3,4443977,2318,0,0,0,0,2,3332982.75,1110994.25,0,83,EASY
3,3909174,3633,0,0,0,0,2,2931880.5,977293.5,0,72,EASY
3,219337,6931,0,0,0,0,0,164502.75,54834.25,0,43,HARD
3,2018285,4504,0,0,0,0,1,1513713.75,504571.25,0,65,MEDIUM
3,6186158,7502,0,0,0,0,1,4639618.5,1546539.5,0,84,MEDIUM
3,6602421,6986,0,0,0,0,0,4951815.75,1650605.25,0,96,HARD
3,201728,5331,0,0,0,0,0,151296,50432,0,72,HARD
3,6079625,6909,0,0,0,0,1,4559718.75,1519906.25,0,79,MEDIUM
3,4813720,542,0,0,0,0,0,3610290,1203430,0,47,HARD
3,5996807,3580,0,0,0,0,1,4497605.25,1499201.75,0,53,MEDIUM
3,644390,3256,0,0,0,0,0,483292.5,161097.5,0,48,HARD
3,1924463,4576,0,0,0,0,1,1443347.25,481115.75,0,74,MEDIUM
3,6144292,4548,0,0,0,0,1,4608219,1536073,0,29,MEDIUM
3,911711,3419,0,0,0,0,0,683783.25,227927.75,0,13,HARD
3,439533,155,0,0,0,0,2,329649.75,109883.25,0,80,EASY
3,3831696,5473,0,0,0,0,1,2873772,957924,0,69,MEDIUM
3,3276751,796,0,0,0,0,2,2457563.25,819187.75,0,37,EASY
3,2910180,6945,0,0,0,0,0,2182635,727545,0,99,HARD
3,5395169,8042,0,0,0,0,2,4046376.75,1348792.25,0,89,EASY
3,6783388,516,0,0,0,0,0,5087541,1695847,0,23,HARD
3,6589021,8267,0,0,0,0,0,4941765.75,1647255.25,0,73,HARD
3,6018236,1679,0,0,0,0,2,4513677,1504559,0,42,EASY
3,6017397,2595,0,0,0,0,0,4513047.75,1504349.25,0,62,HARD
3,1196085,952,0,0,0,0,2,897063.75,299021.25,0,95,EASY
3,4058547,8192,0,0,0,0,1,3043910.25,1014636.75,0,28,MEDIUM
3,2966794,6029,0,0,0,0,1,2225095.5,741698.5,0,69,MEDIUM
3,3806900,5120,0,0,0,0,0,2855175,951725,0,42,HARD
3,5662065,5808,0,0,0,0,0,4246548.75,1415516.25,0,56,HARD
3,5763274,1749,0,0,0,0,1,4322455.5,1440818.5,0,25,MEDIUM
3,6154901,8063,0,0,0,0,1,4616175.75,1538725.25,0,54,MEDIUM
3,1778135,6309,0,0,0,0,2,1333601.25,444533.75,0,35,EASY
3,5631229,789,0,0,0,0,0,4223421.75,1407807.25,0,42,HARD
3,1043249,8548,0,0,0,0,1,782436.75,260812.25,0,50,MEDIUM
3,6332834,1421,0,0,0,0,1,4749625.5,1583208.5,0,75,MEDIUM
3,3288699,4450,0,0,0,0,0,2466524.25,822174.75,0,30,HARD
3,2875554,6624,0,0,0,0,2,2156665.5,718888.5,0,45,EASY
3,6044878,5886,0,0,0,0,2,4533658.5,1511219.5,0,12,EASY
3,450595,3208,0,0,0,0,2,337946.25,112648.75,0,51,EASY
3,1168221,2417,0,0,0,0,0,876165.75,292055.25,0,86,HARD
3,5418031,2470,0,0,0,0,1,4063523.25,1354507.75,0,79,MEDIUM
3,1020478,3422,0,0,0,0,1,765358.5,255119.5,0,54,MEDIUM
3,2782765,8738,0,0,0,0,2,2087073.75,695691.25,0,58,EASY
3,4879311,5438,0,0,0,0,1,3659483.25,1219827.75,0,64,MEDIUM
3,387222,607,0,0,0,0,1,290416.5,96805.5,0,53,MEDIUM
3,4600610,2292,0,0,0,0,1,3450457.5,1150152.5,0,53,MEDIUM
3,1773150,933,0,0,0,0,1,1329862.5,443287.5,0,80,MEDIUM
3,1537547,4844,0,0,0,0,0,1153160.25,384386.75,0,89,HARD
3,2229432,4437,0,0,0,0,1,1672074,557358,0,35,MEDIUM
3,148666,2084,0,0,0,0,0,111499.5,37166.5,0,34,HARD
3,4619542,6041,0,0,0,0,1,3464656.5,1154885.5,0,60,MEDIUM
3,2015795,5734,0,0,0,0,2,1511846.25,503948.75,0,30,EASY
3,516252,1941,0,0,0,0,0,387189,129063,0,50,HARD
3,554183,7917,0,0,0,0,0,415637.25,138545.75,0,76,HARD
3,4080060,3092,0,0,0,0,2,3060045,1020015,0,96,EASY
3,6517829,8177,0,0,0,0,0,4888371.75,1629457.25,0,12,HARD
3,6143602,7997,0,0,0,0,0,4607701.5,1535900.5,0,43,HARD
3,697919,2692,0,0,0,0,2,523439.25,174479.75,0,88,EASY
3,2723506,1621,0,0,0,0,0,2042629.5,680876.5,0,92,HARD
3,157526,8135,0,0,0,0,0,118144.5,39381.5,0,11,HARD
3,2002934,8017,0,0,0,0,0,1502200.5,500733.5,0,46,HARD
3,3682153,8176,0,0,0,0,1,2761614.75,920538.25,0,79,MEDIUM
3,564940,5667,0,0,0,0,1,423705,141235,0,16,MEDIUM
3,883318,6978,0,0,0,0,0,662488.5,220829.5,0,11,HARD
3,4971829,7218,0,0,0,0,0,3728871.75,1242957.25,0,98,HARD
3,1613170,4088,0,0,0,0,2,1209877.5,403292.5,0,100,EASY
3,5569352,7876,0,0,0,0,2,4177014,1392338,0,100,EASY
3,5329559,6066,0,0,0,0,2,3997169.25,1332389.75,0,94,EASY
3,2371815,5809,0,0,0,0,2,1778861.25,592953.75,0,24,EASY
3,5756593,5915,0,0,0,0,0,4317444.75,1439148.25,0,64,HARD
3,5165281,1739,0,0,0,0,0,3873960.75,1291320.25,0,100,HARD
3,576328,8914,0,0,0,0,2,432246,144082,0,10,EASY
3,224271,4556,0,0,0,0,1,168203.25,56067.75,0,32,MEDIUM
3,4491810,1209,0,0,0,0,1,3368857.5,1122952.5,0,54,MEDIUM
3,972160,6118,0,0,0,0,2,729120,243040,0,11,EASY
3,6352678,1159,0,0,0,0,0,4764508.5,1588169.5,0,99,HARD
3,4155174,2885,0,0,0,0,1,3116380.5,1038793.5,0,58,MEDIUM
3,3301906,1328,0,0,0,0,0,2476429.5,825476.5,0,21,HARD
3,6961775,7196,0,0,0,0,2,5221331.25,1740443.75,0,62,EASY
3,5056909,1847,0,0,0,0,2,3792681.75,1264227.25,0,11,EASY
3,5277292,3566,0,0,0,0,2,3957969,1319323,0,47,EASY
3,2085127,3946,0,0,0,0,0,1563845.25,521281.75,0,41,HARD
3,32690,1786,0,0,0,0,0,24517.5,8172.5,0,91,HARD
3,2905009,7805,0,0,0,0,0,2178756.75,726252.25,0,32,HARD
3,2716216,8291,0,0,0,0,2,2037162,679054,0,61,EASY
3,3927555,8794,0,0,0,0,2,2945666.25,981888.75,0,46,EASY
3,3776625,1501,0,0,0,0,2,2832468.75,944156.25,0,49,EASY
3,3021360,7593,0,0,0,0,1,2266020,755340,0,47,MEDIUM
3,3574805,4449,0,0,0,0,2,2681103.75,893701.25,0,81,EASY
3,6638388,2219,0,0,0,0,2,4978791,1659597,0,96,EASY
3,6012752,3257,0,0,0,0,0,4509564,1503188,0,100,HARD
3,5589655,109,0,0,0,0,2,4192241.25,1397413.75,0,87,EASY
3,3498640,4270,0,0,0,0,1,2623980,874660,0,45,MEDIUM
3,2281169,1145,0,0,0,0,1,1710876.75,570292.25,0,34,MEDIUM
3,3840321,8737,0,0,0,0,0,2880240.75,960080.25,0,44,HARD
3,5835341,1488,0,0,0,0,1,4376505.75,1458835.25,0,83,MEDIUM
3,4689470,6229,0,0,0,0,0,3517102.5,1172367.5,0,28,HARD
3,3631230,7109,0,0,0,0,1,2723422.5,907807.5,0,58,MEDIUM
3,2058133,7600,0,0,0,0,0,1543599.75,514533.25,0,13,HARD
3,2641595,7799,0,0,0,0,1,1981196.25,660398.75,0,13,MEDIUM
3,5264908,8647,0,0,0,0,2,3948681,1316227,0,89,EASY
3,5491204,1355,0,0,0,0,2,4118403,1372801,0,54,EASY
3,33194,1069,0,0,0,0,2,24895.5,8298.5,0,43,EASY
3,828950,7576,0,0,0,0,2,621712.5,207237.5,0,20,EASY
3,1975979,226,0,0,0,0,1,1481984.25,493994.75,0,70,MEDIUM
3,5248719,5901,0,0,0,0,0,3936539.25,1312179.75,0,82,HARD
3,6741649,786,0,0,0,0,1,5056236.75,1685412.25,0,12,MEDIUM
3,2637115,6629,0,0,0,0,2,1977836.25,659278.75,0,24,EASY
3,3168114,4265,0,0,0,0,0,2376085.5,792028.5,0,92,HARD
3,3310206,3893,0,0,0,0,0,2482654.5,827551.5,0,41,HARD
3,2103017,6662,0,0,0,0,0,1577262.75,525754.25,0,49,HARD
3,2208811,8026,0,0,0,0,2,1656608.25,552202.75,0,74,EASY
3,5442369,5176,0,0,0,0,1,4081776.75,1360592.25,0,40,MEDIUM
3,1366311,2168,0,0,0,0,2,1024733.25,341577.75,0,62,EASY
3,918066,649,0,0,0,0,0,688549.5,229516.5,0,87,HARD
3,3600490,307,0,0,0,0,0,2700367.5,900122.5,0,14,HARD
3,812042,5037,0,0,0,0,1,609031.5,203010.5,0,26,MEDIUM
3,2107914,543,0,0,0,0,1,1580935.5,526978.5,0,47,MEDIUM
3,4219965,7859,0,0,0,0,2,3164973.75,1054991.25,0,77,EASY
3,4311755,1261,0,0,0,0,0,3233816.25,1077938.75,0,54,HARD
3,4785482,2420,0,0,0,0,2,3589111.5,1196370.5,0,68,EASY
3,5007814,2909,0,0,0,0,1,3755860.5,1251953.5,0,70,MEDIUM
3,93086,2800,0,0,0,0,1,69814.5,23271.5,0,30,MEDIUM
3,5715503,5996,0,0,0,0,2,4286627.25,1428875.75,0,92,EASY
3,2302458,4334,0,0,0,0,1,1726843.5,575614.5,0,43,MEDIUM
3,581743,7420,0,0,0,0,0,436307.25,145435.75,0,84,HARD
3,5960601,4792,0,0,0,0,2,4470450.75,1490150.25,0,62,EASY
3,3775391,8416,0,0,0,0,1,2831543.25,943847.75,0,86,MEDIUM
3,4762406,5853,0,0,0,0,0,3571804.5,1190601.5,0,69,HARD
3,5553440,1493,0,0,0,0,0,4165080,1388360,0,24,HARD
3,6904032,7733,0,0,0,0,0,5178024,1726008,0,38,HARD
3,707387,1243,0,0,0,0,0,530540.25,176846.75,0,13,HARD
3,5323374,2114,0,0,0,0,2,3992530.5,1330843.5,0,44,EASY
3,168501,7434,0,0,0,0,2,126375.75,42125.25,0,30,EASY
3,6883664,5794,0,0,0,0,0,5162748,1720916,0,97,HARD
3,2782401,8010,0,0,0,0,0,2086800.75,695600.25,0,44,HARD
3,5846902,2328,0,0,0,0,0,4385176.5,1461725.5,0,37,HARD
3,2811828,4663,0,0,0,0,2,2108871,702957,0,16,EASY
3,5254266,5152,0,0,0,0,1,3940699.5,1313566.5,0,80,MEDIUM
3,6979524,5748,0,0,0,0,1,5234643,1744881,0,24,MEDIUM
3,2176112,8310,0,0,0,0,0,1632084,544028,0,18,HARD
3,5867557,8509,0,0,0,0,0,4400667.75,1466889.25,0,14,HARD
3,5633738,3426,0,0,0,0,2,4225303.5,1408434.5,0,45,EASY
3,731657,8539,0,0,0,0,2,548742.75,182914.25,0,74,EASY
3,2345600,726,0,0,0,0,2,1759200,586400,0,61,EASY
3,6279808,5936,0,0,0,0,2,4709856,1569952,0,49,EASY
3,3168786,3345,0,0,0,0,2,2376589.5,792196.5,0,43,EASY
3,3966433,8253,0,0,0,0,0,2974824.75,991608.25,0,64,HARD
3,3683212,5715,0,0,0,0,1,2762409,920803,0,89,MEDIUM
3,3831978,4300,0,0,0,0,2,2873983.5,957994.5,0,86,EASY
3,6575352,161,0,0,0,0,2,4931514,1643838,0,71,EASY
3,3753439,996,0,0,0,0,0,2815079.25,938359.75,0,46,HARD
3,132589,4626,0,0,0,0,1,99441.75,33147.25,0,46,MEDIUM
3,1394908,3259,0,0,0,0,0,1046181,348727,0,65,HARD
3,409596,1510,0,0,0,0,1,307197,102399,0,95,MEDIUM
3,575086,8428,0,0,0,0,0,431314.5,143771.5,0,37,HARD
3,6736742,1864,0,0,0,0,2,5052556.5,1684185.5,0,96,EASY
3,4074831,2228,0,0,0,0,2,3056123.25,1018707.75,0,20,EASY
3,6798715,8027,0,0,0,0,0,5099036.25,1699678.75,0,33,HARD
3,5640168,8584,0,0,0,0,0,4230126,1410042,0,87,HARD
3,1007043,6216,0,0,0,0,0,755282.25,251760.75,0,71,HARD
3,4285106,5089,0,0,0,0,0,3213829.5,1071276.5,0,29,HARD
3,2969094,2828,0,0,0,0,1,2226820.5,742273.5,0,19,MEDIUM
3,1485865,1476,0,0,0,0,0,1114398.75,371466.25,0,31,HARD
3,3223549,4684,0,0,0,0,0,2417661.75,805887.25,0,90,HARD
3,1250788,968,0,0,0,0,1,938091,312697,0,40,MEDIUM
3,653214,6760,0,0,0,0,1,489910.5,163303.5,0,79,MEDIUM
3,6316790,6600,0,0,0,0,2,4737592.5,1579197.5,0,46,EASY
3,1619253,3235,0,0,0,0,2,1214439.75,404813.25,0,76,EASY
3,5701197,3837,0,0,0,0,1,4275897.75,1425299.25,0,33,MEDIUM
3,3941905,7107,0,0,0,0,1,2956428.75,985476.25,0,68,MEDIUM
3,2991616,5400,0,0,0,0,1,2243712,747904,0,86,MEDIUM
3,2056800,4247,0,0,0,0,1,1542600,514200,0,67,MEDIUM
3,3436209,8705,0,0,0,0,2,2577156.75,859052.25,0,61,EASY
3,2849334,4829,0,0,0,0,2,2137000.5,712333.5,0,56,EASY
3,362637,5190,0,0,0,0,2,271977.75,90659.25,0,58,EASY
3,5753943,8981,0,0,0,0,0,4315457.25,1438485.75,0,55,HARD
3,1794458,6675,0,0,0,0,0,1345843.5,448614.5,0,91,HARD
3,805515,2494,0,0,0,0,1,604136.25,201378.75,0,11,MEDIUM
3,5251361,5602,0,0,0,0,0,3938520.75,1312840.25,0,72,HARD
3,567770,620,0,0,0,0,0,425827.5,141942.5,0,28,HARD
3,1580737,7175,0,0,0,0,2,1185552.75,395184.25,0,15,EASY
3,4434034,974,0,0,0,0,0,3325525.5,1108508.5,0,36,HARD
3,4455199,3217,0,0,0,0,0,3341399.25,1113799.75,0,60,HARD
3,3767433,7217,0,0,0,0,1,2825574.75,941858.25,0,53,MEDIUM
3,1515740,6553,0,0,0,0,0,1136805,378935,0,56,HARD
3,4507255,7449,0,0,0,0,1,3380441.25,1126813.75,0,79,MEDIUM
3,6126419,4242,0,0,0,0,0,4594814.25,1531604.75,0,55,HARD
3,4120827,3484,0,0,0,0,2,3090620.25,1030206.75,0,26,EASY
3,5227545,7113,0,0,0,0,2,3920658.75,1306886.25,0,92,EASY
3,1125255,7015,0,0,0,0,0,843941.25,281313.75,0,94,HARD
3,3451856,8231,0,0,0,0,0,2588892,862964,0,56,HARD
3,675118,5551,0,0,0,0,1,506338.5,168779.5,0,91,MEDIUM
3,3667454,3809,0,0,0,0,0,2750590.5,916863.5,0,44,HARD
3,1559859,5723,0,0,0,0,2,1169894.25,389964.75,0,78,EASY
3,1581959,109,0,0,0,0,1,1186469.25,395489.75,0,98,MEDIUM
3,6736978,1464,0,0,0,0,1,5052733.5,1684244.5,0,65,MEDIUM
3,3016460,1963,0,0,0,0,1,2262345,754115,0,64,MEDIUM
3,1681497,6646,0,0,0,0,0,1261122.75,420374.25,0,64,HARD
3,2593874,7120,0,0,0,0,1,1945405.5,648468.5,0,60,MEDIUM
3,2405787,1427,0,0,0,0,2,1804340.25,601446.75,0,75,EASY
3,6954866,5484,0,0,0,0,0,5216149.5,1738716.5,0,100,HARD
3,123681,8040,0,0,0,0,2,92760.75,30920.25,0,38,EASY
3,4851344,6212,0,0,0,0,1,3638508,1212836,0,41,MEDIUM
3,1666083,4157,0,0,0,0,0,1249562.25,416520.75,0,32,HARD
3,5567496,3184,0,0,0,0,0,4175622,1391874,0,93,HARD
3,2646923,6937,0,0,0,0,1,1985192.25,661730.75,0,29,MEDIUM
3,2840575,6579,0,0,0,0,0,2130431.25,710143.75,0,39,HARD
3,2972772,5711,0,0,0,0,0,2229579,743193,0,84,HARD
3,6885880,7265,0,0,0,0,0,5164410,1721470,0,79,HARD
3,1739098,4246,0,0,0,0,1,1304323.5,434774.5,0,74,MEDIUM
3,1529555,7334,0,0,0,0,0,1147166.25,382388.75,0,24,HARD
3,436558,5816,0,0,0,0,1,327418.5,109139.5,0,23,MEDIUM
3,3925017,5053,0,0,0,0,2,2943762.75,981254.25,0,59,EASY
3,4719343,5887,0,0,0,0,0,3539507.25,1179835.75,0,13,HARD
3,799795,5774,0,0,0,0,0,599846.25,199948.75,0,43,HARD
3,6592198,5716,0,0,0,0,0,4944148.5,1648049.5,0,52,HARD
3,5607851,2805,0,0,0,0,1,4205888.25,1401962.75,0,100,MEDIUM
3,6729176,6819,0,0,0,0,1,5046882,1682294,0,27,MEDIUM
3,109954,384,0,0,0,0,0,82465.5,27488.5,0,16,HARD
3,6891283,2032,0,0,0,0,1,5168462.25,1722820.75,0,63,MEDIUM
3,5054264,3698,0,0,0,0,2,3790698,1263566,0,51,EASY
3,2190048,140,0,0,0,0,0,1642536,547512,0,46,HARD
3,5616830,2416,0,0,0,0,0,4212622.5,1404207.5,0,64,HARD
3,2456529,5239,0,0,0,0,2,1842396.75,614132.25,0,30,EASY
3,3058411,3226,0,0,0,0,0,2293808.25,764602.75,0,40,HARD
3,4188998,8554,0,0,0,0,1,3141748.5,1047249.5,0,40,MEDIUM
3,1416481,6590,0,0,0,0,1,1062360.75,354120.25,0,41,MEDIUM
3,3768227,8285,0,0,0,0,0,2826170.25,942056.75,0,89,HARD
3,2220540,1638,0,0,0,0,0,1665405,555135,0,41,HARD
3,1697171,360,0,0,0,0,0,1272878.25,424292.75,0,15,HARD
3,293553,4913,0,0,0,0,2,220164.75,73388.25,0,36,EASY
3,2533328,1688,0,0,0,0,1,1899996,633332,0,60,MEDIUM
3,1033501,8647,0,0,0,0,0,775125.75,258375.25,0,94,HARD
3,4512696,421,0,0,0,0,1,3384522,1128174,0,41,MEDIUM
3,2101521,1222,0,0,0,0,0,1576140.75,525380.25,0,53,HARD
3,4169602,7211,0,0,0,0,0,3127201.5,1042400.5,0,18,HARD
3,1421941,8781,0,0,0,0,2,1066455.75,355485.25,0,45,EASY
3,2702366,330,0,0,0,0,1,2026774.5,675591.5,0,93,MEDIUM
3,3559090,1386,0,0,0,0,0,2669317.5,889772.5,0,22,HARD
3,3660139,6551,0,0,0,0,1,2745104.25,915034.75,0,97,MEDIUM
3,638127,4210,0,0,0,0,0,478595.25,159531.75,0,62,HARD
3,368158,6885,0,0,0,0,1,276118.5,92039.5,0,70,MEDIUM
3,3349514,7885,0,0,0,0,2,2512135.5,837378.5,0,41,EASY
3,6963665,2761,0,0,0,0,0,5222748.75,1740916.25,0,94,HARD
3,314664,6694,0,0,0,0,0,235998,78666,0,44,HARD
3,2901642,6739,0,0,0,0,1,2176231.5,725410.5,0,91,MEDIUM
3,4708029,5820,0,0,0,0,0,3531021.75,1177007.25,0,90,HARD
3,597371,6711,0,0,0,0,0,448028.25,149342.75,0,53,HARD
3,3965994,5199,0,0,0,0,2,2974495.5,991498.5,0,40,EASY
3,1047666,1634,0,0,0,0,1,785749.5,261916.5,0,12,MEDIUM
3,5385107,6456,0,0,0,0,2,4038830.25,1346276.75,0,47,EASY
3,2769864,8232,0,0,0,0,1,2077398,692466,0,41,MEDIUM
3,3959010,4711,0,0,0,0,0,2969257.5,989752.5,0,63,HARD
3,323435,5988,0,0,0,0,2,242576.25,80858.75,0,34,EASY
3,2423358,1099,0,0,0,0,2,1817518.5,605839.5,0,41,EASY
3,3041598,8157,0,0,0,0,1,2281198.5,760399.5,0,67,MEDIUM
3,1384060,985,0,0,0,0,0,1038045,346015,0,80,HARD
3,689815,6875,0,0,0,0,1,517361.25,172453.75,0,53,MEDIUM
3,6450285,5740,0,0,0,0,1,4837713.75,1612571.25,0,80,MEDIUM
3,238091,7767,0,0,0,0,1,178568.25,59522.75,0,93,MEDIUM
3,3497907,5550,0,0,0,0,2,2623430.25,874476.75,0,68,EASY
3,1748894,7604,0,0,0,0,1,1311670.5,437223.5,0,18,MEDIUM
3,2368964,3264,0,0,0,0,1,1776723,592241,0,90,MEDIUM
3,1825755,3567,0,0,0,0,0,1369316.25,456438.75,0,15,HARD
3,4383759,7670,0,0,0,0,2,3287819.25,1095939.75,0,93,EASY
3,2168187,5231,0,0,0,0,2,1626140.25,542046.75,0,25,EASY
3,3250860,3943,0,0,0,0,0,2438145,812715,0,63,HARD
3,4426783,4186,0,0,0,0,2,3320087.25,1106695.75,0,56,EASY
3,6945338,5230,0,0,0,0,0,5209003.5,1736334.5,0,25,HARD
3,4212143,6435,0,0,0,0,2,3159107.25,1053035.75,0,78,EASY
3,2759344,6890,0,0,0,0,0,2069508,689836,0,31,HARD
3,1871682,1102,0,0,0,0,1,1403761.5,467920.5,0,83,MEDIUM
3,5675459,118,0,0,0,0,2,4256594.25,1418864.75,0,49,EASY
3,92409,4453,0,0,0,0,0,69306.75,23102.25,0,16,HARD
3,2626749,4856,0,0,0,0,1,1970061.75,656687.25,0,40,MEDIUM
3,5538485,8670,0,0,0,0,0,4153863.75,1384621.25,0,75,HARD
3,6044120,4245,0,0,0,0,2,4533090,1511030,0,92,EASY
3,78345,3701,0,0,0,0,2,58758.75,19586.25,0,71,EASY
3,4126478,2887,0,0,0,0,1,3094858.5,1031619.5,0,69,MEDIUM
3,3629471,3404,0,0,0,0,1,2722103.25,907367.75,0,57,MEDIUM
3,2318396,2960,0,0,0,0,1,1738797,579599,0,26,MEDIUM
3,5854209,6839,0,0,0,0,0,4390656.75,1463552.25,0,41,HARD
3,1584379,6159,0,0,0,0,0,1188284.25,396094.75,0,53,HARD
3,3221266,2374,0,0,0,0,0,2415949.5,805316.5,0,95,HARD
3,5530743,7396,0,0,0,0,2,4148057.25,1382685.75,0,98,EASY
3,2310394,3923,0,0,0,0,1,1732795.5,577598.5,0,39,MEDIUM
3,1364774,3881,0,0,0,0,2,1023580.5,341193.5,0,69,EASY
3,5538930,8832,0,0,0,0,2,4154197.5,1384732.5,0,14,EASY
3,4134078,6904,0,0,0,0,1,3100558.5,1033519.5,0,14,MEDIUM
3,2859550,3324,0,0,0,0,1,2144662.5,714887.5,0,21,MEDIUM
3,3954877,5328,0,0,0,0,0,2966157.75,988719.25,0,47,HARD
3,1147547,608,0,0,0,0,2,860660.25,286886.75,0,42,EASY
3,2185600,2066,0,0,0,0,0,1639200,546400,0,37,HARD
3,1846498,2400,0,0,0,0,2,1384873.5,461624.5,0,79,EASY
3,1256191,840,0,0,0,0,2,942143.25,314047.75,0,63,EASY
3,1027577,7015,0,0,0,0,0,770682.75,256894.25,0,93,HARD
3,6152371,2255,0,0,0,0,0,4614278.25,1538092.75,0,70,HARD
3,879529,7282,0,0,0,0,1,659646.75,219882.25,0,10,MEDIUM
3,1660226,6652,0,0,0,0,1,1245169.5,415056.5,0,22,MEDIUM
3,3959501,482,0,0,0,0,2,2969625.75,989875.25,0,35,EASY
3,3243678,6009,0,0,0,0,0,2432758.5,810919.5,0,99,HARD
3,1561158,7243,0,0,0,0,1,1170868.5,390289.5,0,75,MEDIUM
3,6287764,4460,0,0,0,0,1,4715823,1571941,0,88,MEDIUM
3,6519539,4924,0,0,0,0,2,4889654.25,1629884.75,0,20,EASY
3,5122008,7823,0,0,0,0,1,3841506,1280502,0,18,MEDIUM
3,2423689,6697,0,0,0,0,2,1817766.75,605922.25,0,11,EASY
3,3284052,712,0,0,0,0,0,2463039,821013,0,12,HARD
3,4511069,8417,0,0,0,0,2,3383301.75,1127767.25,0,60,EASY
3,4740744,8377,0,0,0,0,0,3555558,1185186,0,34,HARD
3,6413381,2548,0,0,0,0,1,4810035.75,1603345.25,0,93,MEDIUM
3,3652641,2409,0,0,0,0,2,2739480.75,913160.25,0,86,EASY
